taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Streptococcus sanguinis	99	9	200	14	13	23	20	18	6	5484	8	6954	4218	13886	5	332	3573	16535	470	7992	7	38	6283	10	5	4	960	5	110	2650	15106	179	918	3780	37000	11	566	495	3	3179	2934	8	15	1639	4	10	2442	13441	138	25044	43	80	21	27	44	29	736	4944	3	9	8	18	4	33	94	6	391	3064	6	275	5	15081	6720	9	29	5	2	2	2	7	6	53	4	420	288	53	153	290	17	41	11	678	40	222	163	459	133	31	12	97	6832	77	60	159	6	4	16	7	6	4	4	4	83	19	3	115	6	1041	22291	8	15	16	9	171	7	19	20	5	16	12	12	12	5	88	125	7	7015	33205	1816	2688	64	14	329	6	1923	3704	7726	458	785	12	8	7	29	9226	2838	566	17105	1586	2848	63	215	23455	318	7	14	52	304	10	19	17957	60	1563	8952	9	23904	9793	1076	2012	10149	131	2924	7651	109	18	194	45	6	14	109	6	12	31
Streptococcus cristatus	91	19	152	17	8	21	20	16	7	4723	9	15091	2753	10791	3	309	6660	12651	478	8839	7	35	13348	9	2	7	4133	14	122	1598	8730	274	782	219	8197	6	406	270	4	2341	3738	4	4	1322	7	12	3049	22589	1568	284912	27	59	22	27	9	47	942	4112	13	4	2	21	11	58	237	21	306	2750	10	154	6	18693	4799	5	39	5	2	9	12	8	7	43	1	157	1247	50	330	165	30	87	1	249	24	20	35	521	9540	50	6	542	9083	90	71	290	7	15	5	2	10	5	3	3	967	24	10	589	27	1433	25856	5	7	17	7	16	8	8	5	9	11	6	10	12	12	5	476	24	6338	31310	1140	1882	59	12	528	2	1116	5688	12449	76	2741	15	23	9	260	15994	1136	609	32659	1274	1873	28	117	9465	236	10	71	52	15	175	13	107885	2	1120	7540	10	64440	10955	939	2507	9372	919	2483	5547	332	43	33	6	5	2	67	15	11	5
Streptococcus mutans	70	11	34	3	4	80	2	29	11	2391	7	2780	812	2537	8	40	8697	43507	95	1229	8	29	3524	7	3	3	2468	3	141	403	2082	106	393	37	2674	16	350	203	3	885	1150	10	9	363	23	5	697	3700	5	1078	8	19	25	27	11	172	91	1000	6	10	5	53	6	19	150	2	497	2850	4	196	6	15737	3764	32	164	8	7	1	3	7	1	66	11	69	76	88	242	129	18	59	6	7	20	4	17	199	57	4	6	71	1061	22	36	96	7	7	14	10	33	9	6	11	13	2	7	48	3	438	4990	2	58	25	11	592	9	9	18	7	5	5	5	15	3	2	72	2	6356	31091	188	1869	21	8	312	386	148	513	1382	144	23	43	19	8	91	1215	276	32	2866	1924	3215	12	177	10937	168	10	100	13	7	3	8	10029	13	353	2146	5	2327	9841	1749	9356	20192	15	2421	2796	18	164	42	9	4	13	18	6	78	13
Streptococcus sp. Z15	70	2	3	0	1	2	1	4	5	564	4	1032	280	973	12	13	73	378	45	409	5	10	1410	2	0	0	1519	0	16	90	453	52	157	13	634	3	113	126	1	385	402	0	0	181	0	0	105	686	2	187	1	9	7	6	0	12	29	231	1	2	1	1	1	5	22	2	341	1301	0	255	1	623	193	3	69	1	33	1	2	2	3	4	1	16	31	10	17	15	7	22	1	0	1	2	9	66	14	2	6	17	1314	12	15	14	1	0	0	3	2	1	1	1	0	0	0	58	0	149	1643	1	2	4	2	11	3	4	4	3	4	2	1	3	1	0	112	1	908	4313	30	520	2	30	122	1	128	142	331	272	4	6	3	0	97	688	68	21	548	480	533	2	109	2185	37	1	3	0	3	5	5	2836	1	264	1399	4	1225	912	216	581	3260	16	299	820	3	3	24	1	1	0	8	2	0	1
Streptococcus viridans	67	0	6	4	0	5	6	9	1	63159	1	5144	2189	3095	2	983	2526	30088	367	6329	3	20	3037	2	0	0	1737	4	18	265	5954	82	419	129	3361	1	29	19	2	1223	422	3	1	1284	1	2	7708	68983	126	8450	4	8	9	6	1	7	27	209	2	2	2	3	0	1	6	3	23	342	5	13	1	3026	1161	5	1	0	1	4	3	2	5	21	0	10	30	9	6	53	13	5	1	18	4	18	4	387	37	4	5	31	2294	19	32	64	1	34	4	1	2	2	4	1	91	3	3	0	10	126	2236	1	2	2	4	5	2	1	3	0	4	6	2	2	2	1	25	2	656	8610	2704	62	14	4	5	3	274	54	62	130	6	2	0	4	15	2073	21	1793	21146	221	358	3	46	636	11	2	1	24	66	0	1	5751	1	992	3289	1	6224	147	47	113	414	13	1541	10859	45	2	12	2	2	0	36	2	5	1
Streptococcus ruminantium	63	0	1	7	0	78	3	9	5	471	3	1316	944	3515	0	14	92	700	76	1350	1	9	1334	5	2	0	2531	2	24	187	1408	31	40	69	1150	0	134	54	0	526	732	4	3	311	2	0	286	1943	3	520	2	4	7	5	2	43	22	445	1	5	8	232	2	5	37	1	106	427	2	88	0	2532	1064	1	13	0	1	0	3	2	0	2	1	13	191	6	22	22	7	15	0	3	67	1	6	36	43	3	4	13	4864	14	23	39	0	2	2	0	1	0	2	5	3	6	0	9	5	200	4361	4	5	3	0	5	4	1	10	0	13	4	4	2	2	1	227	0	1867	5400	144	1127	2	2	13	1	460	1051	3443	135	10	5	2	4	1	3239	308	83	4489	378	444	2	48	1090	10	3	9	1	2	1	6	1436	3	154	1280	2	3713	1493	122	762	1592	23	657	1155	6	17	11	7	0	3	0	1	19	3
Streptococcus acidominimus	56	3	2	1	1	6	2	9	3	714	1	847	366	810	2	11	54	597	52	1079	1	8	1633	11	0	0	4552	10	14	448	3599	34	239	35	548	3	115	50	1	450	442	0	4	105	0	2	207	993	3	173	4	8	15	2	2	4	35	146	0	2	2	7	2	22	40	0	150	663	1	89	2	1187	456	2	6	3	9	0	0	5	4	2	2	13	14	3	3	49	20	33	24	2	36	3	6	38	25	1	1	8	250	7	10	17	1	0	5	2	5	0	0	2	4	3	1	4	2	129	1462	0	5	5	5	9	4	0	4	1	6	1	3	7	2	2	90	0	1351	6351	135	821	11	3	41	6	29	276	383	69	6	3	7	2	4	3559	27	25	1162	248	323	3	38	370	8	4	142	21	9	0	1	1735	3	443	2233	3	1466	962	51	145	594	5	287	513	3	11	5	7	0	2	9	1	3	1
Streptococcus agalactiae	44	3	28	2	121	3	5	11	16	877	8	5510	396	744	3	15	64	363	138	1895	5	11	463	10	3	6	1736	4	461	425	2429	39	97	160	7350	21	283	88	3	249	590	5	16	353	4	3	350	1807	4	1331	5	37	214	4472	15	3	101	1050	1	4	6	279	7	601	2241	2	174	751	3	3045	31	3284	774	12	8	6	2	6	3	319	60	2191	5	532	24369	64	1248	101	255	314	6	9	300	3	7	6	61	5	6	47	734	7	249	53	6	1	16	20	7954	2	2	6	8	265	15	13	2	532	5230	2	348	5120	9	2094	11	590	2079	27	4280	11	101	10272	3	3	95	1	4046	22481	114	430	303	21	649	7	81	4090	7711	344	16	13	9	4	14	4679	128	29	1004	15959	33915	4	481	15684	25929	5	66	7	9	9	24	6127	91	739	1891	8	1525	25541	6708	7601	9783	49	2518	2761	83	2	41	79	10	8	998	3	6	12
Streptococcus pluranimalium	42	3	161	3	4	5	4	8	4	1628	2	1939	399	1406	1	44	166	1366	52	959	9	15	1895	5	1	1	12344	2	41	457	1464	65	252	111	1529	1	185	144	1	415	456	3	6	330	1	5	738	3051	4	340	1	14	14	17	2	14	56	1277	4	8	2	17	3	8	33	4	147	834	4	189	3	2238	506	1	276	0	203	3	5	4	1	7	2	76	103	5	34	105	16	29	5	2	1	20	8	41	48	7	2	11	478	9	17	45	4	1	4	1	17	1	2	1	10	195	74	7	0	129	1461	2	6	11	1	22	4	4	9	2	27	5	3	9	2	0	26	2	1282	6190	191	475	8	30	122	0	82	362	839	43	16	7	4	0	17	1539	93	120	3586	436	643	5	209	6034	46	19	14	5	15	5	7	1853	224	1107	3685	5	2752	3353	253	495	2113	12	448	911	8	14	24	7	4	0	3	1	79	5
Streptococcus sp. JS71	40	1	18	2	2	2	7	2	5	34660	1	2400	1037	1698	16	456	857	8089	97	2219	1	3	4928	1	0	3	33	1	2	238	1884	13	224	60	1326	2	16	21	0	1342	770	0	2	492	2	2	8202	41301	43	3915	2	14	6	2	1	2	26	779	2	0	0	2	0	14	2	2	26	164	3	1	0	3248	1293	1	0	1	0	3	2	0	4	13	2	2	2	0	8	44	3	8	0	2	0	8	5	312	2009	4	1	57	293	6	44	29	3	44	1	2	1	2	0	0	57	1	1	3	2	149	5281	0	3	2	0	5	1	0	0	0	2	7	1	1	3	0	1	3	846	4392	2044	647	286	1	87	4	669	37	70	32	4	2	1	2	2	895	96	559	13636	141	120	0	53	1954	82	13	8	1	1	0	2	11048	0	13	655	0	6547	1840	213	87	664	32	991	5699	30	0	37	1	1	0	3	0	1	2
Streptococcus merionis	40	6	5	3	2	3	3	6	11	4028	0	1655	459	1839	3	58	193	1543	267	2798	6	26	2725	1	0	1	1395	2	21	324	1181	128	380	42	1476	4	112	65	2	385	432	0	6	196	3	1	553	4186	13	519	9	8	9	13	1	5	70	467	2	12	1	5	0	38	43	2	153	1546	3	109	3	2225	760	2	7	1	2	2	8	11	2	20	3	29	43	8	33	22	8	21	0	1	2	2	7	170	21	6	3	15	865	17	12	32	1	6	4	2	4	1	0	1	3	0	2	21	1	155	2377	0	4	5	2	6	3	1	2	3	4	2	2	6	1	1	115	1	1698	7674	161	738	21	2	70	1	136	636	1144	138	17	6	3	2	4	1931	65	44	3104	811	983	1	34	9028	166	5	5	1	2	4	4	4053	1	380	2276	8	2451	1248	119	1061	1772	14	194	1090	19	3	8	2	12	0	14	2	0	3
Streptococcus himalayensis	36	1	4	3	1	2	8	2	4	996	2	2059	1405	6067	3	29	125	1282	237	2647	3	29	2702	3	3	1	382	3	87	309	3680	43	130	73	1561	2	214	186	1	623	579	1	2	508	2	2	498	3645	5	1199	26	98	5	3	3	5	85	560	0	1	2	2	1	1	15	0	302	1847	2	154	0	1772	653	2	8	2	3	3	0	1	2	23	2	37	24	29	84	20	8	33	2	1	6	25	4	42	15	5	12	37	818	17	23	32	4	0	2	1	2	0	1	0	12	3	6	197	0	396	4966	2	3	20	1	10	2	1	8	1	3	3	3	1	4	2	17	2	5817	22510	108	5673	3	2	25	0	87	840	1458	39	6	6	1	4	66	5446	730	115	3826	1241	1148	2	40	2139	12	1	41	0	3	3	2	4662	1	989	4019	3	3424	2612	174	731	3080	23	603	876	22	14	49	4	2	4	12	5	3	1
Streptococcus iniae	35	5	31	13	9	35	16	11	34	695	27	1043	460	778	5	65	61	976	127	1160	6	5	626	12	7	2	5183	9	11	105	573	28	104	65	3970	2	95	44	2	71	57	5	4	236	12	2	209	2504	7	368	6	8230	10	97	4	42	11	127	6	5	9	9	1	88	146	6	154	1259	3	246	13	1985	866	26	37	12	3	8	10	3	5	24	4	41	450	2	26	367	13	34	3	6	24	29	935	160	1076	3	6	7	1148	18	17	133	2	7	8	5	104	5	3	8	5	4	8	703	1	171	2798	20	11	22	10	14	3	6	16	18	23	5	1	8	16	300	3633	36	881	5507	100	870	106	10	77	15	31	340	693	122	838	913	19	14	212	698	143	142	2027	917	1338	225	35	2760	30	26	10	16	149	6	56	726	45	73	496	133	1704	551	157	243	626	10	260	1117	114	50	35	20	4	3	2	2	8	4
Streptococcus pantholopis	34	0	3	2	0	1	0	9	1	216	0	1230	394	1195	0	17	27	303	59	1027	1	32	2090	2	3	1	2329	2	4	97	489	28	21	6	584	2	122	44	2	359	448	2	1	276	3	1	171	971	4	267	2	6	3	8	2	9	18	52	0	4	1	4	3	15	80	0	167	708	0	32	3	1048	299	2	3	1	0	0	3	4	1	13	1	3	360	2	10	13	4	16	2	1	14	5	2	21	12	1	2	27	1020	12	22	27	2	0	4	3	8	0	1	3	2	5	1	4	2	190	1835	0	4	24	0	3	1	7	5	2	2	1	0	15	3	0	37	0	1736	7772	23	1383	4	0	26	0	129	259	473	17	2	1	0	0	14	1093	43	1	1303	177	215	1	30	96	7	3	205	1	2	6	6	2562	2	529	1927	1	1989	1021	57	169	1213	18	157	387	8	0	12	4	0	4	26	2	10	0
Streptococcus pseudoporcinus	27	0	10	2	4	8	2	11	2	343	6	1916	472	1427	1	8	43	547	46	2135	0	3	383	4	1	0	2390	0	223	69	542	49	52	19	1007	8	239	100	0	169	210	2	10	768	3	1	1793	5624	1	306	2	11	17	7	4	4	71	326	0	2	0	0	3	88	218	1	129	819	1	87	2	2172	749	1	9	3	0	0	1	5	0	2	1	155	3383	139	273	65	7	25	3	1	34	6	3	26	25	5	2	15	1406	8	120	27	2	2	2	0	13	0	4	1	14	3	1	25	5	150	2838	1	5	8	1	6	0	3	4	3	0	4	2	9	1	0	116	1	917	4146	93	337	6	3	3989	1	337	432	631	2807	9	5	0	0	2	251	96	80	2616	667	1315	0	174	742	16	0	3	0	2	0	9	968	3	271	995	3	8086	1765	329	41	298	116	1320	1313	17	3	1083	1456	2	5	0	0	3	1
Streptococcus sp. I-P16	26	0	34	4	1	0	2	0	0	15092	3	2315	931	1953	3	566	740	8182	91	969	0	2	1154	2	0	0	104	1	0	189	1047	46	121	21	1065	2	8	0	1	298	67	0	1	873	2	1	2316	13511	31	3228	1	15	0	1	0	0	8	117	0	0	0	2	1	1	7	0	13	52	0	1	0	1452	600	1	6	2	0	2	0	0	0	2	0	5	2	0	2	12	7	3	0	0	0	14	0	185	18	2	2	9	1023	6	8	16	1	10	3	0	1	0	0	10	19	0	1	7	0	40	738	0	0	1	0	2	2	0	0	0	1	9	0	2	0	0	27	2	204	2099	2239	68	11	0	28	2	150	53	105	17	0	2	0	0	0	2015	97	87	6134	79	29	0	9	202	1	0	0	9	7	1	0	1701	0	272	629	2	1956	838	65	4	135	50	538	4737	2	0	2	8	1	1	1	2	1	2
Streptococcus infantarius	25	1	67	5	1	0	1	6	1	356	5	526	168	509	0	31	33	915	12	314	0	16	1386	1	0	0	627	0	3	126	624	29	40	13	610	1	52	35	0	155	81	2	2	156	0	0	198	951	5	177	0	2	4	8	2	4	5	51	1	3	3	3	0	23	53	0	38	136	0	72	0	484	196	2	4	0	1	1	3	14	2	46	5	5	35	3	6	18	73	212	2	1	2	7	5	36	13	0	3	1	340	4	84	17	0	1	0	0	16	1	1	0	1	2	0	40	2	46	518	0	3	39	2	58	2	9	29	1	2	1	0	38	0	0	51	2	385	1652	38	103	0	1	4	0	33	79	92	38	4	1	5	0	2	617	125	120	961	187	257	1	4	559	13	8	4	27	3	2	2	369	2	14	269	1	669	355	31	51	327	1	221	283	7	4	0	1	4	0	5	0	3	1
Streptococcus salivarius	23	9	68	12	2	36	104	35	9	3378	11	4151	1316	3142	3	4755	9500	85591	352	8232	9	13	2319	28	6	7	1100	2	19	398	2280	88	221	150	5848	23	295	148	2	797	354	4	12	725	3	6	1096	7590	87	12276	4	4087	30	7	5	29	52	189	3	11	3	7	9	8	41	4	318	1448	2	131	2	4886	1695	2	477	2	143	2	3	4	0	29	9	23	98	15	49	117	1	10	5	2	7	48	44	268	4707	6	8	41	4004	26	60	529	29	30	56	8	17	4	2	2	53	255	31	75	5	261	4795	6	12	8	8	20	7	136	31	7	57	7	10	11	16	2	49	27	1250	9892	6979	458	44	6	7	1	256	224	271	74	3771	39	6	6	22	2419	639	305	6147	582	1050	9	217	1332	34	107	72	2	12	49	17	7221	114	533	2824	6	7521	1652	197	317	1083	85	912	5854	2020	159	23	22	3	2	99	5	8	11
Streptococcus canis	20	1	10	5	1	16	2	4	39	261	8	876	245	944	1	33	28	531	73	774	1	2	554	3	1	3	3527	1	21	93	1200	48	92	52	1064	2	50	23	2	252	121	1	4	161	9	3	269	1165	4	258	1	6031	10	13	5	6	69	407	0	2	2	3	4	28	19	3	43	307	2	112	1	1106	300	0	12	7	1	1	5	2	0	31	2	11	26	5	17	344	5	17	4	0	10	14	560	104	2644	6	2	3	319	3	85	105	1	6	4	0	4	4	16	4	2	7	4	167	2	62	881	4	1	18	5	8	1	2	1	13	1	4	4	3	7	12	83	23	555	2705	89	351	111	6	274	8	110	155	341	21	535	876	16	6	290	756	118	128	833	172	385	49	69	1041	27	26	11	36	136	3	132	1043	31	226	1597	130	1174	1042	122	219	730	10	514	1297	139	9	13	7	1	0	3	3	6	2
Streptococcus gallolyticus	19	2	30	2	3	4	1	8	5	430	4	2257	941	3967	0	27	20	395	18	334	2	1	574	1	3	2	277	0	172	28	135	20	25	4	237	5	81	45	5	244	323	2	5	162	2	0	162	700	2	407	2	12	8	26	7	5	30	226	3	8	0	11	3	13	26	0	208	855	0	109	5	2998	816	2	17	1	1	1	0	2	1	22	0	3	45	10	16	20	4	18	128	0	8	0	8	34	29	3	4	10	40	0	6	32	4	2	3	3	23	1	0	1	2	8	5	2	1	300	3097	1	19	168	4	18	4	2	21	1	7	0	2	18	1	2	15	1	2696	13398	118	352	7	3	137	1	33	182	156	34	6	5	3	1	3	819	69	75	1131	246	143	2	42	362	0	1	16	1	0	4	4	1796	3	161	294	3	342	3802	230	752	2651	0	183	254	30	10	189	10	2	1	7	5	2	0
Streptococcus equi	17	14	26	2	7	450	5	14	8	1706	1	2140	637	2329	6	30	294	3043	177	2097	5	10	1127	3	2	1	3070	13	152	364	1270	99	736	59	1375	5	446	161	4	831	707	8	3	231	7	0	471	2486	9	1243	24	26	7	8	18	164	45	392	3	5	2	58	1	95	287	6	232	2633	1	86	3	11653	2744	26	126	2	1	0	2	2	1	6	3	93	598	47	91	133	26	51	3	16	52	5	7	57	52	4	7	43	746	8	37	60	0	5	12	3	14	3	3	2	10	22	4	19	0	462	8720	2	8	16	4	19	9	1	21	2	7	3	4	15	0	3	389	0	3783	15331	316	1389	6	4	2567	2	73	479	897	97	6	14	6	3	9	1174	190	559	1807	1219	1240	9	260	12406	59	5	16	2	7	4	11	6027	2	355	1643	1	3408	3321	307	538	1903	58	1373	2500	7	138	33	9	4	1	127	0	52	4
Streptococcus dysgalactiae	2	3	12	29	5	2408	6	13	17	794	11	3747	530	1324	3	23	193	1975	86	717	4	4	1211	9	1	0	3720	0	62	162	841	84	480	30	1255	15	373	126	2	330	551	35	3	253	239	2	641	2404	17	569	6	982	24	11	43	1678	98	1028	7	3	12	320	64	41	130	4	77	409	2	90	10	1550	409	103	195	3	0	0	6	3	2	52	21	181	12102	28	119	119	12	36	2	4	7	20	292	45	1805	2	6	11	902	3	42	74	5	4	1	6	33	12	1	0	7	11	3	233	4	124	3243	1	8	20	4	13	5	10	15	11	7	4	6	12	6	10	219	13	1271	4873	139	765	60	4	1243	165	56	1069	1707	126	307	676	18	4	23	2783	17	186	1603	588	915	150	258	4563	39	21	33	40	121	4	43	1843	10	878	2410	10	2815	2310	288	592	2060	38	525	1220	76	444	50	64	1	3	15	3	418	2
Streptococcus sobrinus	19	1	38	0	13	7	3	72	2	1041	1	2397	573	2655	5	617	104	1658	50	870	2	16	1378	2	0	0	556	0	70	199	1439	40	153	14	583	4	161	812	1	175	149	1	1	127	0	4	430	3448	7	482	2	7	14	19	1	12	17	102	3	2	0	38	0	19	93	0	63	219	4	121	3	1390	493	1	20	0	2	3	0	8	1	31	4	61	444	0	120	19	15	42	3	2	2	7	3	54	19	5	3	54	396	3	42	26	0	4	1	5	50	1	3	1	6	11	3	8	0	114	1953	0	20	118	2	43	1	21	39	1	18	0	2	29	0	0	172	2	893	4252	602	664	3	4	1723	0	131	248	489	150	161	5	4	1	6	1159	270	39	1798	447	548	12	49	783	23	5	77	3	1	3	3	6888	4	294	1169	2	1315	745	70	491	1249	9	332	709	6	8	10	33	2	1	38	3	36	4
Streptococcus thermophilus	19	3	324	6	9	75	1	59	13	1724	39	1344	669	1740	2	227	506	5176	78	1526	5	33	2998	4	3	2	1683	0	37	338	3008	119	271	60	2039	66	137	84	3	414	421	4	7	331	29	5	639	3839	23	2823	14	14	23	54	12	243	78	339	5	4	10	413	2	48	194	4	174	770	6	1141	9	3580	1322	22	140	6	3	1	2	24	2	69	67	20	38	20	490	153	125	341	8	3	11	10	456	81	10474	2	7	11	3378	90	2732	76	3	8	60	4	63	0	5	1	14	11	2	546	5	296	3312	14	8	104	6	38	4	35	61	8	69	7	5	77	4	3	56	14	1306	6489	736	487	33	8	59	4	455	486	613	133	931	1756	8	4	81	3556	613	107	3696	430	359	33	64	2843	70	2	46	16	33	5	10	1877	6	323	1723	8	5075	3928	262	129	983	16	657	2169	12	163	9	500	4	2	27	1	129	6
Streptococcus sp. HSISS3	17	0	1	0	1	1	1	1	0	280	6	522	196	550	1	170	360	3070	97	774	0	0	399	0	0	1	1255	1	0	42	291	4	17	7	612	0	12	3	0	65	92	1	2	76	0	0	214	1483	4	717	2	25	2	106	0	2	7	145	0	2	0	0	1	0	2	1	30	86	0	2	1	352	268	0	1	0	0	0	0	0	0	1	0	6	317	1	51	5	1	8	0	0	30	0	3	26	37	1	1	0	325	4	95	8	1	1	2	1	3	0	0	1	4	2	2	5	1	52	1330	0	0	0	0	3	0	0	2	2	3	1	0	4	0	0	7	1	469	2734	1181	54	0	0	1	0	28	48	155	32	1	3	5	0	2	235	83	30	1890	98	677	2	28	116	5	1	19	2	0	0	0	523	4	37	158	2	1713	519	398	33	70	9	434	974	211	2	3	0	0	9	3078	0	0	1
Streptococcus vestibularis	15	1	21	0	1	0	3	15	27	1273	2	796	170	495	2	145	646	7127	73	1441	7	80	15173	0	0	4	8942	3	2	642	7997	98	370	237	8949	2	63	11	1	188	161	0	6	209	0	2	959	7332	7	422	2	4	9	12	3	4	10	55	1	0	5	4	1	3	16	2	4881	15558	12	388	2	9940	3415	0	30	1	0	3	1	2	1	23	0	1	7	10	16	86	4	10	3	0	5	2	11	36	5261	2	3	24	840	22	35	104	2	0	1	2	7	0	1	1	14	6	0	1183	3	199	8970	1	3	16	1	10	1	7	13	2	24	3	0	20	2	1	11	47	2145	13852	93	684	5	2	6	0	323	116	99	5	1157	9	0	0	2	1146	647	60	1277	240	142	36	2	992	19	23	8	1	0	1	2	3775	0	59	802	1	4829	744	145	36	743	74	374	1209	2	1	190	11	0	0	8	1	3	0
Streptococcus parauberis	15	3	11	2	3	38	1	14	4	870	1	725	441	905	3	17	59	1069	110	1375	6	1	537	5	0	3	2749	0	82	77	596	119	380	22	953	4	207	170	3	330	172	1	12	307	6	2	713	2875	5	419	3	22	32	30	5	15	72	344	3	10	2	36	2	122	64	6	99	476	2	1036	4	1309	511	4	35	2	0	2	1	8	5	8	3	12	69	52	212	84	20	35	4	4	32	1	172	140	58	2	6	14	789	6	34	92	6	7	17	3	14	1	4	3	7	10	2	23	3	246	3363	9	5	33	5	21	11	22	37	5	14	2	3	31	7	6	150	4	842	2728	159	254	18	6	163	2	220	270	456	289	38	7	17	6	1	2615	41	140	2088	1150	1447	112	25	14172	200	10	19	3	7	6	13	1228	5	366	1144	7	2106	2104	124	249	883	17	926	1393	21	48	147	14	2	3	6	2	22	4
Streptococcus urinalis	14	3	67	2	5	13	0	10	6	3145	5	1516	431	1061	8	13	79	2065	50	873	4	4	780	43	2	6	10223	2	216	163	504	141	148	26	1381	7	196	60	5	325	678	8	3	196	1	5	793	3369	3	313	8	11	15	17	3	15	25	231	0	16	4	21	3	31	87	4	260	1673	1	120	3	2687	633	6	16	3	3	13	0	13	4	126	3	16	263	8	116	100	13	43	4	1	9	0	10	63	31	1	6	15	222	0	27	57	0	7	5	5	10	3	5	5	8	5	3	6	2	201	5583	2	15	29	2	26	12	10	32	9	16	5	1	43	2	4	159	6	2085	8846	178	1025	6	6	186	0	99	422	1013	47	13	15	123	5	5	474	63	187	3000	533	783	5	138	9651	76	11	26	3	5	19	22	2574	4	515	1749	4	1674	2823	415	497	1239	8	960	1234	28	2	66	11	6	4	5	2	16	5
