taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Staphylococcus phage StB12	23	0	132	0	19	0	0	0	0	0	1	408	71	117	0	9	0	0	0	0	0	0	0	0	1	0	25	0	3	0	0	0	0	112	35	0	2	0	0	0	0	1	0	1	0	0	0	33	0	3	1	0	8	165	1	0	0	0	1	0	1	0	0	9	629	0	17	167	1	722	0	1	1	0	2	0	1	1	0	27	8	1326	0	1	0	1	0	0	183	228	0	0	0	0	0	2	0	0	0	1	2	0	24	3	0	0	4	3	21	0	1	1	0	0	2	0	2	0	70	0	0	5	1	121	0	0	0	0	44	0	0	3	0	0	880	0	8	245	2884	0	0	4	5	33	0	4	0	9	0	0	0	1	0	1	1	236	820	607	893	0	134	0	0	9	308	0	0	0	104	77	1	0	208	0	34	18	16	1	13	0	0	9	3	0	238	297	0	1	1	0	0	1
Staphylococcus phage StauST398-5	3	108	22323	0	1273	0	1004	3977	8	886	35	114	3556	2399	204	75	1276	147	147	2526	10	3577	1920	7	6	0	387	11	59	25	4	365	657	143	587	13	10	0	7	761	1276	163	19	15	3	5	21	80	19	5856	8	16	149	1805	18	100	259	6160	30	13	9	5478	4	86	2598	62	66	556	3	1475	11	1471	649	11	992	3	19	52	10	1608	96	6789	6	6	6	10	408	1244	280	329	11	12	5	1	37	39	8	2	12	9	965	8	3169	20	12	2917	36688	51	3219	0	3	9	22	719	319	1	0	58	268	7	1061	14236	21	8352	28	2551	6168	14	1516	4	289	9262	10	4	617	44	32	959	2634	1348	29	8631	7	362	876	0	1	65785	2	2609	20	462	0	14	174	285	2844	2018	5770	1	218	52652	26218	95	5294	189	391	7	1226	2933	37	124	459	11	370	171	170	12	1253	9	615	939	145	2	535	2258	2	12	639	3	1083	13
Staphylococcus phage StB27	2	11	71	0	12	0	7	86	3	74	1	40	4	1	0	0	1	0	2	47	0	0	42	0	0	1	382	0	6	11	1	16	20	122	98	0	0	0	0	0	16	1	3	1	0	2	0	3	0	20	5	0	14	411	1	6	0	18	0	2	0	58	0	80	2384	0	4	44	0	21	1	7	9	0	12	0	0	1	0	43	1	581	0	0	0	0	2	2	23	33	0	27	0	0	0	2	2	2	1	0	77	1	52	13	0	2	7	0	250	0	0	0	1	22	0	0	1	1	36	0	822	2393	1	61	1	21	55	259	20404	0	0	105	2	0	1366	0	2	34	160	365	1	24	1	311	2	1	0	13	1	6	3	0	0	1	0	10	153	22	161	0	3	69	341	2	1655	0	0	0	6	14	0	0	68	0	384	13	6	0	26	0	11	9	871	1	1	352	0	0	22	0	32	0
Staphylococcus virus IPLA5	6	9	33	1	70	0	49	568	51	13	0	6	283	221	2	13	17	1	9	1	10	7	0	6	10	1	134	1	16	2	2	2	2	132	189	9	7	0	8	9	9	1	14	5	13	0	18	145	0	2	10	16	50	2932	21	0	2	4	7	22	11	0	7	325	4718	1	0	0	23	6785	61	19	7	13	1009	5	4	0	2	339	360	31006	10	15	2	0	33	40	2268	2822	3	2	0	0	0	24	4	0	8	1	6	1	1864	11	6	0	110	22	468	0	3	3	2	0	4	2	0	2	39	13	1646	21069	14	3912	1	9	9	8	47	0	73	131	0	0	22916	0	414	1635	257187	6	2	79	80	1177	181	0	0	38	0	7	6	0	2	6	0	693	13702	5812	8011	3	494	2034	1562	2004	5401	0	0	5	881	185	3	5	623	2	11	18	0	11	44	2	3	42	9717	0	5	976	7	6	1	0	1	43
Staphylococcus virus CNPH82	4	4	107	0	5	0	0	4	11	0	0	29	7	22	0	4	0	0	2	0	2	5	0	2	3	1	67	0	56	44	4	1	0	10	64	3	0	0	0	1	1	4	5	5	8	0	37	166	0	0	3	4	13	315	2	0	0	0	2	1	4	0	0	55	209	0	0	0	1	5562	4	5	1	8	2	2	5	0	0	126	74	8848	0	3	0	0	30	0	997	1164	0	3	0	0	0	2	1	0	4	0	61	1	138	5	0	0	1	13	66	0	1	6	0	0	2	0	2	0	19	6	1	10	5	1902	4	0	0	0	13	0	4	120	0	0	5015	0	547	607	64992	34	0	34	43	0	31	0	0	4	0	2	0	0	0	1	0	68	2640	1604	1552	26	169	2	20	630	1344	31	0	2	126	60	1	0	411	1	27	2	0	6	4	0	1	0	72	0	0	16	6	2	0	0	0	12
Staphylococcus virus IPLA7	3	1	12	0	972	0	0	1	10	0	5	6	22	44	2	1	1	0	4	0	3	0	0	3	0	0	5	0	82	6	14	0	0	35	131	10	5	0	0	6	2	3	6	4	4	1	0	95	2	0	3	10	3	423	5	0	0	0	17	6	0	0	0	216	329	0	0	13	0	3128	16	26	41	3	7	2	6	0	3	122	149	17879	1	5	0	0	1	1	1757	2557	0	2	0	0	2	59	2	4	6	3	1	0	461	7	5	0	27	6	241	0	1	1	0	0	3	1	0	2	4	6	12	35	59	2273	0	1	5	0	107	0	4	63	0	0	8928	16	387	527	80387	0	0	67	16	26	6	0	0	17	0	4	1	0	0	3	0	304	11605	738	1176	0	117	4	8	342	1606	7	0	1	1450	204	3	0	325	1	66	3	2	6	3	3	1	3	8140	0	3	364	1	3	0	1	1	11
Streptomyces virus BillNye	14	0	0	5	3	0	0	0	2	1006	1	1020	1124	3215	0	0	4	16	6	808	0	4	405	1	0	1	239	0	23	8	28	223	1247	9	585	0	1163	240	0	53	91	0	35	53	0	0	260	848	4	130	0	2	63	98	0	0	5	104	0	0	0	1	0	1	0	0	149	4232	2	0	0	2114	119	1	1	0	0	0	0	0	2	0	0	11	497	18	158	890	1	3	2	0	17	0	1	7	0	4	3	0	67	0	0	7	0	0	1	0	4	0	0	0	4	0	0	0	3	187	648	0	1	1	0	4	0	1	0	0	5	0	0	0	0	5	29	0	260	790	0	1	1	0	70	0	42	3209	6877	988	0	0	1	0	1	6	2	0	916	1258	1152	353	2136	0	0	1	1	0	1	0	0	138	0	20	923	0	384	9178	120	195	2009	32	912	625	0	0	50	12	0	0	775	0	0	1
Staphylococcus virus Sextaec	1	3	0	1	5	1	0	10	7	3	7	75	2	1	4	14	11	1	2	4	2	6	2	3	4	0	0	1	4	1	0	112	117	2	64	3	9	0	0	1	100	89	8	3	0	2	4	2	0	0	8	10	5	0	8	22	1	3	0	4	2	0	0	63	153	0	1	0	1	90	1	13	0	1	12	2	0	0	0	3	91	4948	4	5	1	0	1	97	0	1	2	6	2	0	2	1	7	0	0	1	2	0	0	4	3	0	5	11	82	0	2	3	0	0	2	2	0	7	0	0	8	6	4	3	2	1343	25600	2	10	15	4	2	0	1	3	0	0	5	2	5	6	17	0	0	7	4	0	14	0	3	6	1	3	1	1	1	89	30760	60523	3	0	21	54	0	2	0	1	0	203	19	6	1056	25	0	9	549	232	3	93	0	1	11	4	0	1	1	4	0	2	1	0	4
Staphylococcus virus SEP9	1	2	3	0	3	0	0	4	5	2	20	160	6	1	18	6	1	10	3	15	3	8	4	5	3	0	0	0	1	1	0	77	132	0	0	1	4	0	0	2	8	50	2	5	1	1	4	5	0	1	2	6	0	0	2	5	1	4	0	2	4	0	1	4	4	0	1	0	0	1	0	17	4	2	28	1	4	0	0	6	0	1695	0	2	80	1	2	136	30	25	2	2	0	1	2	0	4	1	0	0	0	0	0	9	1	1	25	4	11	2	2	0	0	0	0	0	0	3	9	0	9	12	4	58	1	1414	23517	3	5	1	3	3	0	0	4	1	1	65	1	1	1	13	0	0	6	8	8	19	0	5	1	0	1	4	0	0	2	17536	33244	0	0	8	15	1	1	4	0	2	5	109	4	464	9	0	11	269	145	8	623	0	1	0	3	1	0	2	5	6	0	3	0	0
Enterococcus virus phiSHEF5	1	4	411	0	84	1	32	592	1	461	0	0	3	11	0	4	2	0	7	336	0	5	434	0	0	0	14	0	8	3	0	65	178	2	74	3	0	0	0	0	0	9	3	3	0	0	0	30	1	204	1	0	10	254	8	36	0	2	3	0	7	530	0	18	501	1	0	1	0	168	0	12	4	0	70	0	0	5	0	148	16	1327	0	0	0	0	10	1	42	40	0	1	0	0	0	2	0	0	1	0	457	1	532	3	0	0	14	0	1145	0	0	0	0	132	8	0	0	0	6	1	142	3474	0	567	0	224	423	0	28	0	1	909	0	0	65	0	1	54	1402	210	0	25	6	73	162	0	0	35	1	13	5	0	0	3	0	18	352	205	400	1	6	19	27	34	454	6	64	0	62	18	5	1	51	0	48	30	19	0	101	0	118	101	42	0	5	432	3	0	140	4	347	1
Propionibacterium virus PHL171M01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium phage Nyxis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia virus phi1026b	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium virus Thibault	1	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	4	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	4	0	0	0	4	0	1	0	0	2	0	0	0	2	4	1	0	0	2	0	0	2	0	0	0	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prochlorococcus phage Syn1	4	0	0	0	1	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	1	0	7	1	0	0	1	0	1	0	1	0	0	0	0	0	3	33	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	2	1	59	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	14	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	15	2	3	0	1	0	0	0	40	4	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	115	11	0	0	0	0	1	3	0	2	0	1	0	0	0	0	0	0
Prochlorococcus phage P-HM2	2	1	1	0	0	0	0	3	0	2	0	1	2	1	0	0	1	1	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	2	1	4	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	17	25	0	1	0	0	9	1	0	0	2	0	0	8	0	0	9	0	3	0	0	0	0	1	7	41516	0	1	0	0	0	2	15	0	1	0	0	0	0	1	0	0	0	0	1	1	3	0	0	1	1	0	0	0	0	0	0	1	1	0	0	7	1	0	0	13	0	1	1	1	0	0	0	0	7	1	5	2	1	1	8	1	1	0	0	1	1	0	1	0	0	2	1	0	3	0	11	8	2	0	0	0	0	0	2	0	0	1	0	8	9	0	2	0	0	0	0	1	3	0	0
Thermus phage TMA	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	0	1	0	1	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	3	0	12	0	0	2	0	0	0	0	0	4	0	1	27	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	18	0	0	0	0	0	1	0	0	0	0	0
Bacillus phage AR9	1	0	3	0	0	0	0	2	0	0	0	0	3	15	0	1	0	0	0	0	0	0	3	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	8	0	0	0	1	0	2	2	98	0	0	0	0	0	3	0	1	2	0	1	2	0	0	0	13	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	1	0	1	0	1	2	0	0	0	3	0	0	4	0	0	0	0	13	0	0	1	0	4	0	0	0	2	0	1	2	9	2	0	0	4	3	0	0	1	0	5	0	0	0	1	42	116	6	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	124	385	0	2	6	10	0	0	0	0	0	6	24	0	0	2	1	3	37	0	1	102	0	8	0	2	0	0	8	0	0	0	1	5	0
Clostridium phage phiCT453A	1	1	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	5	11	0	1	0	0	1	0	0	0	0	0	0	5	1	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	1	1	0	0	2	1	6	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	23	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0
Prochlorococcus phage P-SSM7	1	0	0	0	0	0	0	0	0	0	0	82	1	0	1	0	0	10	0	0	0	0	1	0	0	0	0	0	0	1	2	2	0	0	39	0	2	0	0	0	1	0	0	0	1	0	0	0	0	451	9	1	16	2492	2	1	0	0	13	0	0	2	17	1	22	0	0	0	1	3	0	6	0	2	1	0	0	0	1	0	0	0	0	9	20	0	424	3	0	0	0	0	0	0	2	1	3496	0	0	1	1229	0	19	10	0	0	0	0	96	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	1	0	20	20	2	0	1	0	0	0	56	130	701	30	2	0	0	1	120	0	1	1	0	165	17	0	1	1	3	0	0	0	19	1	1	2	0	0	3	0	0	23	0	0	0	0	0	30	0	3	0	0	1	0	0	0	0	20
Cellulophaga phage phiSM	1	1	2	0	0	2	2	0	5	1	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	9	2	1	0	0	0	0	5	0	0	0	7	0	0	0	1	1	0	6	0	1	0	0	0	5	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	2	3	3	1	0	5	1	0	0	0	0	1	0	0	9	0	8	0	0	2	0	3	1	1	0	3	1	0	1	1	13	1	2	1	2	0	0	0	1	0	6	0	0	2	0	2	1	1	2	9	0	4	4	0	63	0	16	0	32	4	0	9	0	3	4	5	0	0	0	0	0	0	0
Synechococcus phage S-SKS1	1	0	0	0	1	0	0	4	1	5	0	1	2	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	3	0	1	0	1	2	4	0	2	4	1	1	0	0	0	1	0	2	1	0	1	9	0	2	0	0	1	1	0	1	1	0	0	0	1	1	56	0	3	4	0	0	0	7	0	1	0	0	0	0	0	1	0	1	0	5	16	1	2	4	0	0	8	0	0	0	4	1	23	0	0	0	0	0	1	4	0	0	0	0	0	1	0	2	0	0	0	2	2	3	0	0	0	1	0	1	2	0	1	5	46	0	0	0	1	0	55	0	0	4	1	3	0	0	3	0	0	0	9	24	4	0	1	0	0	2	0	0	0	47	7	0	3	10	5	0	28	0	0	0	0	0	0	0	3	1	1	15	0	6	6	0	0	0	0	0	0	0	0	0	0	0	2	2
Prochlorococcus phage P-SSM2	1	0	0	0	1	4	0	0	1	2	1	3	21	3	0	0	0	3	0	9	1	0	5	1	0	0	0	0	1	0	1	5	5	0	4	0	8	0	0	0	1	0	0	0	1	1	1	0	0	9	6	2	2	0	1	3	0	4	0	0	1	24	0	1	2	0	4	1	0	3	0	44	0	0	9	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	3	4	4750	0	0	1	1	0	1	12	0	1	13	0	0	0	1	0	0	0	0	228	0	0	0	0	0	0	0	3	0	0	2	0	1	0	2	0	0	0	1	1	3	4	1	0	1	0	0	47	0	3	0	7	1	2	0	4	1	8	0	1	7	1	17	1	1	2	7	0	6	1	0	0	2	15	4	0	16	1	0	52	0	2	7	1	6	0	1	3	0	1	1	0	0	0	0	1
Synechococcus phage S-PM2	1	0	0	0	0	7	1	0	0	1	2	9	2	0	0	466	0	0	0	0	1	0	0	0	0	0	9	0	114	0	0	0	3	0	0	1	2	0	1	2	26	0	2	5	0	0	0	1	0	1	0	0	0	0	0	8	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	24	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	4	0	3	1	1	1	1102	1	0	4	0	5	0	0	0	0	1	0	0	2	0	0	0	0	0	2	1	0	0	0	17	20	1	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	89	41	0	0	0	0	1	0	0	3	0	4	0	1	0	0	45	11	1	0	0	137	68	0	2	1	3	0	0	0	0	0	471	0	0	0	0	0	2	110	10	0	11	0	3	0	5	2	0	3	0	1	1	0	1	0
Synechococcus phage ACG-2014g	1	1	3	0	0	0	0	0	0	1	0	1	4	2	0	0	0	0	0	4	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	1	2	3	0	2	0	0	0	0	0	3	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	2	4	0	0	0	0	2	0	0	3	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	1	0	0	3	0	0	0	0	0	0	1	0	1	0	31	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Erwinia phage vB_EamM_Kwan	1	0	1	0	0	0	0	0	0	129	0	3	0	0	0	0	0	26	0	90	0	0	1	0	0	0	3	0	3	2	7	0	0	11	9	0	0	0	0	0	3	0	0	0	0	0	0	22	0	4	0	0	0	3	0	13	0	0	1	0	0	0	0	0	11	0	0	2	0	0	0	73	16	0	0	0	2	0	0	1	0	1	0	0	3	0	49	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	50	0	0	0	0	14	4	0	0	0	0	0	0	5	0	1	0	0	1	48	2	0	0	0	0	0	0	0	13	10	0	0	0	1	0	0	0	0	0	0	30	9	19	0	0	0	0	0	0	0	0	5	0	0	14	0	11	27	7	0	0	0	0	4	0	0	0	9	0	0	1	0	0	0
Erwinia phage vB_EamM_EarlPhillipIV	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus phage BCD7	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	4	0	8	2	0	0	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	1	0	0	0	0	0	0	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	1	0	0	0	0	56	0	0	1	0	0	0	0	5	1	0	0	0	1	0	0	0	1	0	19	1	0	0	0	0	3	0	0	0	3	4	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
Bacillus virus G	16	28	4016	1	571	222	400	6039	17	2617	14	213	554	453	16	37	30	436	58	3041	23	321	7417	9	5	5	358	2	64	76	94	409	3627	63	1333	28	34	4	2	86	99	9	30	17	35	2	50	248	3	2079	15	1145	78	2608	21	275	16	1147	26	16	10	4954	6	149	9938	14	15	117	0	1812	245	408	183	70	943	11	13	11	3	2804	152	14144	4	9	17	44	473	355	173	463	5	6	6	9	5	24	24	4	7	5	5179	4	4116	31	3	104	11369	57	19119	1	13	6	4	4471	156	3	2	24	1026	2	1813	30067	34	6326	14	2358	10236	30	3715	2	117	18992	1	3	213	1	314	973	11719	364	32	2137	6	102	310	46	48	3106	11	4244	41	0	11	149	14	182	1539	1138	3843	36	75	19878	17228	76	3503	122	3	21	267	277	22	3	690	8	682	502	155	69	994	2	547	905	226	58	113	5166	7	3	1449	102	4705	7
